Date,fold,entry_open,exit_open,execution_return,probability_raw,probability_calibrated,sentiment,sentiment_status,B0_buy_and_hold_position,B0_buy_and_hold_net_return,B0_buy_and_hold_equity,B1_technical_position,B1_technical_net_return,B1_technical_equity,M1_xgboost_position,M1_xgboost_net_return,M1_xgboost_equity
2023-02-03,1,1664.4722900390625,1667.16650390625,0.001618659489443619,0.36950743,0.4198842791576725,,,1.0,0.000118659489443619,1.0001186594894436,1.0,0.000118659489443619,1.0001186594894436,0.0,0.0,1.0
2023-02-04,1,1667.16650390625,1631.645263671875,-0.02130635431502914,0.41357222,0.4463113933166369,,,1.0,-0.02130635431502914,0.9788097769732895,1.0,-0.02130635431502914,0.9788097769732895,0.0,-0.0,1.0
2023-02-05,1,1631.645263671875,1616.0096435546875,-0.009582732512581127,0.5065532,0.500691917105653,,,1.0,-0.009582732512581127,0.9694301046998554,1.0,-0.009582732512581127,0.9694301046998554,1.0,-0.011082732512581127,0.9889172674874189
2023-02-06,1,1616.0096435546875,1671.9052734375,0.03458867346847061,0.5121433,0.5039442656120727,,,1.0,0.03458867346847061,1.002961406041824,1.0,0.03458867346847061,1.002961406041824,1.0,0.03458867346847061,1.0231226039398735
2023-02-07,1,1671.9052734375,1651.082275390625,-0.012454651814131856,0.42926592,0.4555805992789956,,,1.0,-0.012454651814131856,0.9904698709465609,1.0,-0.012454651814131856,0.9904698709465609,0.0,-0.0015,1.0215879200339637
2023-02-08,1,1651.082275390625,1546.5965576171875,-0.0632831684591354,0.49615896,0.4946465225241784,,,1.0,-0.0632831684591354,0.9277897992497516,1.0,-0.0632831684591354,0.9277897992497516,0.0,-0.0,1.0215879200339637
2023-02-09,1,1546.5965576171875,1514.94189453125,-0.020467304760271365,0.65082204,0.5865353498499587,,,1.0,-0.020467304760271365,0.9088004426750359,0.0,-0.0015,0.926398114550877,1.0,-0.021967304760271367,0.999146386855166
2023-02-10,1,1514.94189453125,1539.7760009765625,0.016392778188365265,0.54854363,0.525181489766731,,,1.0,0.016392778188365265,0.9236982067492959,0.0,0.0,0.926398114550877,1.0,0.016392778188365265,1.0155251719525893
2023-02-11,1,1539.7760009765625,1514.9169921875,-0.016144561789049994,0.49226788,0.4923835169985903,,,1.0,-0.016144561789049994,0.9087855039759972,0.0,-0.0,0.926398114550877,0.0,-0.0015,1.0140018841946605
2023-02-12,1,1514.9169921875,1506.9920654296875,-0.005231261381766661,0.583913,0.5460201365618013,,,1.0,-0.005231261381766661,0.9040314094647383,0.0,-0.0,0.926398114550877,1.0,-0.0067312613817666605,1.0071763724705425
2023-02-13,1,1506.9920654296875,1556.76513671875,0.03302809114318106,0.50828207,0.5016976674044812,,,1.0,0.03302809114318106,0.933889841252838,0.0,0.0,0.926398114550877,1.0,0.03302809114318106,1.040441485497758
2023-02-14,1,1556.76513671875,1673.867431640625,0.07522155536492536,0.4968078,0.4950238795503353,,,1.0,0.07522155536492536,1.0041384876513797,0.0,0.0,0.926398114550877,0.0,-0.0015,1.0388808232695113
2023-02-15,1,1673.867431640625,1640.2801513671875,-0.02006567523720637,0.6086746,0.5608081286761698,,,1.0,-0.02006567523720637,0.9839897708649875,1.0,-0.021565675237206372,0.9064197136721124,1.0,-0.021565675237206372,1.0164766568247194
2023-02-16,1,1640.2801513671875,1694.7418212890625,0.033202663506280095,0.6296519,0.5735117067978833,,,1.0,0.033202663506280095,1.0166608521206393,1.0,0.033202663506280095,0.9365152624206263,1.0,0.033202663506280095,1.050226389223259
2023-02-17,1,1694.7418212890625,1691.68017578125,-0.0018065557062159066,0.54589313,0.5236297752546415,,,1.0,-0.0018065557062159066,1.0148241976569543,1.0,-0.0018065557062159066,0.934823395429342,1.0,-0.0018065557062159066,1.0483290967469892
2023-02-18,1,1691.68017578125,1682.3370361328125,-0.005522994110942148,0.43571296,0.4593722818152247,,,1.0,-0.005522994110942148,1.0092193295896534,1.0,-0.005522994110942148,0.9296603713216148,0.0,-0.0015,1.0467566031018687
2023-02-19,1,1682.3370361328125,1702.7978515625,0.012162138138931189,0.47249636,0.4808772239755854,,,1.0,0.012162138138931189,1.0214935944886023,1.0,0.012162138138931189,0.9409670291799184,0.0,0.0,1.0467566031018687
2023-02-20,1,1702.7978515625,1658.1409912109375,-0.02622557945476911,0.41847444,0.4492133049610995,,,1.0,-0.02622557945476911,0.9947043330638038,1.0,-0.02622557945476911,0.9162896235918424,0.0,-0.0,1.0467566031018687
2023-02-21,1,1658.1409912109375,1643.298583984375,-0.00895123352310534,0.49220422,0.4923464929734262,,,1.0,-0.00895123352310534,0.9858005022921049,1.0,-0.00895123352310534,0.9080877011962736,0.0,-0.0,1.0467566031018687
2023-02-22,1,1643.298583984375,1650.8951416015625,0.004622749445063468,0.4761979,0.4830329373500292,,,1.0,0.004622749445063468,0.990357611017019,1.0,0.004622749445063468,0.9122855631130476,0.0,0.0,1.0467566031018687
2023-02-23,1,1650.8951416015625,1608.6583251953125,-0.025584190868279677,0.47103554,0.4800261867696406,,,1.0,-0.025584190868279677,0.9650201128689061,1.0,-0.025584190868279677,0.8889454751399875,0.0,-0.0,1.0467566031018687
2023-02-24,1,1608.6583251953125,1594.7611083984375,-0.008639010894490373,0.60843676,0.5606651091179324,,,1.0,-0.008639010894490373,0.9566832936004293,0.0,-0.0015,0.8876120569272775,1.0,-0.010139010894490373,1.0361435264991392
2023-02-25,1,1594.7611083984375,1640.763671875,0.02884605301339538,0.5599857,0.5318938521803637,,,1.0,0.02884605301339538,0.984279830604657,0.0,0.0,0.8876120569272775,1.0,0.02884605301339538,1.0660321775940198
2023-02-26,1,1640.763671875,1634.50244140625,-0.0038160465008314493,0.47164902,0.480383605767292,,,1.0,-0.0038160465008314493,0.980523773001239,1.0,-0.005316046500831449,0.8828934699579535,0.0,-0.0015,1.0644331293276288
2023-02-27,1,1634.50244140625,1606.0404052734375,-0.017413272327892693,0.468895,0.4787788397379215,,,1.0,-0.017413272327892693,0.9634496455179956,1.0,-0.017413272327892693,0.8675194055290575,0.0,-0.0,1.0644331293276288
2023-02-28,1,1606.0404052734375,1663.549072265625,0.03580773360580314,0.5937485,0.551870499164493,,,1.0,0.03580773360580314,0.9979485937673095,0.0,-0.0015,0.8662181264207639,1.0,0.03430773360580314,1.1009514175697923
2023-03-01,1,1663.549072265625,1647.5577392578125,-0.009612781056126951,0.433731,0.4582075306295473,,,1.0,-0.009612781056126951,0.9883555324301546,1.0,-0.01111278105612695,0.8565920340350015,0.0,-0.0015,1.0992999904434377
2023-03-02,1,1647.5577392578125,1569.278076171875,-0.047512546128550714,0.5009871,0.4974544682191817,,,1.0,-0.047512546128550714,0.9413962446041586,1.0,-0.047512546128550714,0.8158931655045644,0.0,-0.0,1.0992999904434377
2023-03-03,1,1569.278076171875,1567.1793212890625,-0.0013374015190044108,0.63933253,0.5794393537553376,,,1.0,-0.0013374015190044108,0.94013721983664,0.0,-0.0015,0.8146693257563076,1.0,-0.002837401519004411,1.096180834980712
2023-03-04,1,1567.1793212890625,1564.3831787109375,-0.0017841880250341058,0.54454607,0.5228415588845944,,,1.0,-0.0017841880250341058,0.9384598382671187,0.0,-0.0,0.8146693257563076,1.0,-0.0017841880250341058,1.0942250422616675
2023-03-05,1,1564.3831787109375,1567.4246826171875,0.001944219260115121,0.5668643,0.5359412580079164,,,1.0,0.001944219260115121,0.9402844099595221,0.0,0.0,0.8146693257563076,1.0,0.001944219260115121,1.096352455663733
2023-03-06,1,1567.4246826171875,1561.9779052734375,-0.0034749850529693926,0.5476517,0.5246591970006844,,,1.0,-0.0034749850529693926,0.9370169356893726,0.0,-0.0,0.8146693257563076,1.0,-0.0034749850529693926,1.0925426472675153
2023-03-07,1,1561.9779052734375,1534.0316162109375,-0.017891603311512738,0.4892048,0.4906019104320098,,,1.0,-0.017891603311512738,0.9202522003798491,0.0,-0.0,0.8146693257563076,0.0,-0.0015,1.0909038332966141
2023-03-08,1,1534.0316162109375,1438.7601318359375,-0.06210529389890984,0.5461095,0.5237564036200164,,,1.0,-0.06210529389890984,0.8630996670141401,0.0,-0.0,0.8146693257563076,1.0,-0.06360529389890984,1.0215165743643357
2023-03-09,1,1438.7601318359375,1429.100830078125,-0.006713629008809563,0.6224429,0.5691253858047088,,,1.0,-0.006713629008809563,0.8573051360521801,0.0,-0.0,0.8146693257563076,1.0,-0.006713629008809563,1.0146584910577037
2023-03-10,1,1429.100830078125,1482.431884765625,0.03731790897118481,0.5599221,0.5318564760537383,,,1.0,0.03731790897118481,0.8892979710799045,0.0,0.0,0.8146693257563076,1.0,0.03731790897118481,1.0525234242638348
2023-03-11,1,1482.431884765625,1590.8311767578125,0.07312261231437667,0.4626523,0.4751386741107916,,,1.0,0.07312261231437667,0.9543257618511422,0.0,0.0,0.8146693257563076,0.0,-0.0015,1.050944639127439
2023-03-12,1,1590.8311767578125,1680.2952880859375,0.0562373384650765,0.49944678,0.4965586328685827,,,1.0,0.0562373384650765,1.0079945027263069,1.0,0.0547373384650765,0.8592621563773462,0.0,0.0,1.050944639127439
2023-03-13,1,1680.2952880859375,1705.18994140625,0.014815641927241607,0.5763253,0.5415254174797488,,,1.0,0.014815641927241607,1.022928588343328,1.0,0.014815641927241607,0.8719926768078624,1.0,0.013315641927241608,1.0649386416274143
2023-03-14,1,1705.18994140625,1656.33203125,-0.028652473821161206,0.47949243,0.4849508601858168,,,1.0,-0.028652473821161206,0.9936191537449033,1.0,-0.028652473821161206,0.8470079294633809,0.0,-0.0015,1.0633412336649732
2023-03-15,1,1656.33203125,1677.2967529296875,0.012657318269613915,0.52655137,0.5123348035643829,,,1.0,0.012657318269613915,1.0061957076126369,1.0,0.012657318269613915,0.8577287784034856,1.0,0.011157318269613916,1.0752052702381771
2023-03-16,1,1677.2967529296875,1793.5924072265625,0.06933516927982164,0.428281,0.4550005812431192,,,1.0,0.06933516927982164,1.075960457328589,1.0,0.06933516927982164,0.9171995484502659,0.0,-0.0015,1.07359246233282
2023-03-17,1,1793.5924072265625,1762.9632568359375,-0.01707698486412912,0.75587946,0.6558521184959997,,,1.0,-0.01707698486412912,1.0575862968843872,1.0,-0.01707698486412912,0.9015365456439947,1.0,-0.01857698486412912,1.05364835140982
2023-03-18,1,1762.9632568359375,1785.416259765625,0.012735944916960396,0.6244975,0.5703731746959532,,,1.0,0.012735944916960396,1.071055657706439,1.0,0.012735944916960396,0.9130184654299434,1.0,0.012735944916960396,1.0670675587752216
2023-03-19,1,1785.416259765625,1735.617919921875,-0.027891725288917812,0.57769775,0.5423372930230568,,,1.0,-0.027891725288917812,1.0411820675325498,1.0,-0.027891725288917812,0.887552805208462,1.0,-0.027891725288917812,1.037305203561147
2023-03-20,1,1735.617919921875,1804.95703125,0.039950677238482335,0.59634376,0.5534191393019119,,,1.0,0.039950677238482335,1.0827779962590385,1.0,0.039950677238482335,0.9230111408614549,1.0,0.039950677238482335,1.0787462489464166
2023-03-21,1,1804.95703125,1737.140869140625,-0.03757217536774815,0.6453905,0.583172198003804,,,1.0,-0.03757217536774815,1.0420956714992549,1.0,-0.03757217536774815,0.888331604410623,1.0,-0.03757217536774815,1.0382154057037014
2023-03-22,1,1737.140869140625,1815.81982421875,0.04529221347319279,0.6345908,0.5765303285121148,,,1.0,0.04529221347319279,1.0892944911122893,1.0,0.04529221347319279,0.9285661090725728,1.0,0.04529221347319279,1.085238479489991
2023-03-23,1,1815.81982421875,1751.469482421875,-0.03543872631997591,0.61006415,0.5616441917709905,,,1.0,-0.03543872631997591,1.0506912817599035,1.0,-0.03543872631997591,0.8956589088631449,1.0,-0.03543872631997591,1.0467790100234384
2023-03-24,1,1751.469482421875,1743.8421630859375,-0.004354811438330497,0.63428986,0.5763460669306826,,,1.0,-0.004354811438330497,1.0461157193479413,1.0,-0.004354811438330497,0.891758483201985,1.0,-0.004354811438330497,1.042220484817184
2023-03-25,1,1743.8421630859375,1775.4813232421875,0.018143362298489674,0.4577956,0.4723038322996878,,,1.0,0.018143362298489674,1.0650957758502162,1.0,0.018143362298489674,0.9079379804454702,0.0,-0.0015,1.0406571540899583
2023-03-26,1,1775.4813232421875,1715.327392578125,-0.03388035113442711,0.4830854,0.4870418467480857,,,1.0,-0.03388035113442711,1.0290099569726159,1.0,-0.03388035113442711,0.8771767228596951,0.0,-0.0,1.0406571540899583
2023-03-27,1,1715.327392578125,1772.89990234375,0.03356356927239057,0.6466269,0.5839363670412955,,,1.0,0.03356356927239057,1.0635472039454459,1.0,0.03356356927239057,0.906617904561525,1.0,0.03206356927239057,1.0740243368389304
2023-03-28,1,1772.89990234375,1793.345947265625,0.011532543317784416,0.6015854,0.5565536549621747,,,1.0,0.011532543317784416,1.0758126081454553,1.0,0.011532543317784416,0.9170735148185597,1.0,0.011532543317784416,1.08641056902788
2023-03-29,1,1793.345947265625,1793.6201171875,0.0001528817807256999,0.48253596,0.4867221338082526,,,1.0,0.0001528817807256999,1.0759770802927158,1.0,0.0001528817807256999,0.9172137186505616,0.0,-0.0015,1.0847809531743382
2023-03-30,1,1793.6201171875,1821.704345703125,0.01565784652307678,0.48584023,0.4886446797064501,,,1.0,0.01565784652307678,1.0928245642782874,1.0,0.01565784652307678,0.9315753102860526,0.0,0.0,1.0847809531743382
2023-03-31,1,1821.704345703125,1821.192138671875,-0.00028116913288267487,0.49664277,0.4949278938219089,,,1.0,-0.00028116913288267487,1.0925172957431564,1.0,-0.00028116913288267487,0.9313133800638446,0.0,-0.0,1.0847809531743382
2023-04-01,1,1821.192138671875,1794.9224853515625,-0.01442442714444725,0.44751844,0.4662950974262032,,,1.0,-0.01442442714444725,1.0767583596066608,1.0,-0.01442442714444725,0.9178797180644648,0.0,-0.0,1.0847809531743382
2023-04-02,1,1794.9224853515625,1810.14208984375,0.008479254461624564,0.47817758,0.4841854931572013,,,1.0,0.008479254461624564,1.085888467731447,1.0,0.008479254461624564,0.9256626537590976,0.0,0.0,1.0847809531743382
2023-04-03,1,1810.14208984375,1870.965087890625,0.033601228537879724,0.47795483,0.4840558259009112,,,1.0,0.033601228537879724,1.1223756543023395,1.0,0.033601228537879724,0.9567660561370372,0.0,0.0,1.0847809531743382
2023-04-04,1,1870.965087890625,1909.1435546875,0.02040576119991555,0.5134899,0.5047279055683673,,,1.0,0.02040576119991555,1.145278583880632,1.0,0.02040576119991555,0.9762895958027547,1.0,0.01890576119991555,1.105289562829269
2023-04-05,1,1909.1435546875,1872.734130859375,-0.01907107704851707,0.4446271,0.4646018111630392,,,1.0,-0.01907107704851707,1.123436887765428,1.0,-0.01907107704851707,0.9576707016995347,0.0,-0.0015,1.1036316284850252
2023-04-06,1,1872.734130859375,1864.6790771484373,-0.004301226521268853,0.44581613,0.4652983160600507,,,1.0,-0.004301226521268853,1.1186047312287994,1.0,-0.004301226521268853,0.9535515430787426,0.0,-0.0,1.1036316284850252
2023-04-07,1,1864.6790771484373,1849.6722412109373,-0.008047945687495561,0.42360207,0.4522421682264312,,,1.0,-0.008047945687495561,1.1096022611060945,1.0,-0.008047945687495561,0.9458774120498172,0.0,-0.0,1.1036316284850252
2023-04-08,1,1849.6722412109373,1859.7412109375,0.005443650773485631,0.3947789,0.4351227599777873,,,1.0,0.005443650773485631,1.1156425483130261,1.0,0.005443650773485631,0.9510264383555448,0.0,0.0,1.1036316284850252
2023-04-09,1,1859.7412109375,1911.3758544921875,0.027764424023629886,0.41796467,0.4489118324469449,,,1.0,0.027764424023629886,1.146617721083192,1.0,0.027764424023629886,0.9774311396477307,0.0,0.0,1.1036316284850252
2023-04-10,1,1911.3758544921875,1891.94970703125,-0.010163436675880044,0.46186805,0.4746810923135466,,,1.0,-0.010163436675880044,1.1349641444835212,1.0,-0.010163436675880044,0.9674970801548877,0.0,-0.0,1.1036316284850252
2023-04-11,1,1891.94970703125,1917.6983642578125,0.013609588632758074,0.48513708,0.4882355939847357,,,1.0,0.013609588632758074,1.150410539602872,1.0,0.013609588632758074,0.9806643174191902,0.0,0.0,1.1036316284850252
2023-04-12,1,1917.6983642578125,2013.9306640625,0.05018114506341109,0.4732272,0.4813029323952321,,,1.0,0.05018114506341109,1.2081394577731608,1.0,0.05018114506341109,1.0298751757901137,0.0,0.0,1.1036316284850252
2023-04-13,1,2013.9306640625,2101.616455078125,0.043539627545441606,0.5590802,0.5313617639361314,,,1.0,0.043539627545441606,1.260741399787556,1.0,0.043539627545441606,1.0747155573623115,1.0,0.042039627545441605,1.1500278910939048
2023-04-14,1,2101.616455078125,2092.281005859375,-0.004442032796323381,0.5282196,0.5133073272653836,,,1.0,-0.004442032796323381,1.2551411451420171,1.0,-0.004442032796323381,1.069941635609789,1.0,-0.004442032796323381,1.1449194294849792
2023-04-15,1,2092.281005859375,2120.001220703125,0.013248801076968242,0.43232182,0.4573789201118951,,,1.0,0.013248801076968242,1.2717702604975218,1.0,0.013248801076968242,1.0841170795039492,0.0,-0.0015,1.1432020503407518
2023-04-16,1,2120.001220703125,2075.855224609375,-0.020823571072807412,0.39211923,0.4335302388436829,,,1.0,-0.020823571072807412,1.245287462089769,1.0,-0.020823571072807412,1.0615418904476543,0.0,-0.0,1.1432020503407518
2023-04-17,1,2075.855224609375,2103.9462890625,0.013532284968674091,0.43446147,0.458636906777397,,,1.0,0.013532284968674091,1.2621390468946847,1.0,0.013532284968674091,1.075906977815377,0.0,0.0,1.1432020503407518
2023-04-18,1,2103.9462890625,1936.41796875,-0.07962575907161074,0.38647532,0.4301426247918463,,,1.0,-0.07962575907161074,1.161640267231776,1.0,-0.07962575907161074,0.9902370680163849,0.0,-0.0,1.1432020503407518
2023-04-19,1,1936.41796875,1943.409912109375,0.0036107614534730548,0.6153038,0.5648033682796061,,,1.0,0.0036107614534730548,1.1658346731314986,1.0,0.0036107614534730548,0.9938125778513787,1.0,0.0021107614534730547,1.1456150771621425
2023-04-20,1,1943.409912109375,1849.2864990234373,-0.04843209479351496,0.48374206,0.4874239381260247,,,1.0,-0.04843209479351496,1.1093708577288273,1.0,-0.04843209479351496,0.9456801528738932,0.0,-0.0015,1.1438966545463993
2023-04-21,1,1849.2864990234373,1874.1715087890625,0.013456546499834632,0.6647241,0.5952189714740207,,,1.0,0.013456546499834632,1.1242991582614166,0.0,-0.0015,0.9442616326445824,1.0,0.011956546499834632,1.1575737080874886
