Date,fold,entry_open,exit_open,execution_return,probability_raw,probability_calibrated,sentiment,sentiment_status,B0_buy_and_hold_position,B0_buy_and_hold_net_return,B0_buy_and_hold_equity,B1_technical_position,B1_technical_net_return,B1_technical_equity,M1_xgboost_position,M1_xgboost_net_return,M1_xgboost_equity
2023-03-26,1,27994.068359375,27132.888671875,-0.03076293436325761,0.6668302,0.554422445590648,,,1.0,-0.03076293436325761,1.1554900725213586,1.0,-0.03076293436325761,0.9829329894494895,1.0,-0.03076293436325761,1.0507481799113991
2023-03-27,1,27132.888671875,27267.03125,0.004943910681506125,0.7257909,0.5924883909181291,,,1.0,0.004943910681506125,1.1612027122332713,1.0,0.004943910681506125,0.9877925223552335,1.0,0.004943910681506125,1.0559429850616362
2023-03-28,1,27267.03125,28350.140625,0.0397223065859067,0.65579176,0.5476295004938122,,,1.0,0.0397223065859067,1.2073283623769877,1.0,0.0397223065859067,1.0270299197714943,1.0,0.0397223065859067,1.097887476051492
2023-03-29,1,28350.140625,28032.26171875,-0.011212604214375088,0.56728995,0.4957131687725892,,,1.0,-0.011212604214375088,1.1937910672928649,1.0,-0.011212604214375088,1.0155142397647752,0.0,-0.0015,1.096240644837415
2023-03-30,1,28032.26171875,28473.33203125,0.015734381939113362,0.63668776,0.5360707552014212,,,1.0,0.015734381939113362,1.2125746319011526,1.0,0.015734381939113362,1.0314927286778426,1.0,0.014234381939113363,1.1118449528732106
2023-03-31,1,28473.33203125,28462.845703125,-0.0003682859495858226,0.55039024,0.4861683679053445,,,1.0,-0.0003682859495858226,1.212128057701399,1.0,-0.0003682859495858226,1.0311128443987705,0.0,-0.0015,1.1101771854439009
2023-04-01,1,28462.845703125,28183.080078125,-0.009829151586528972,0.7248242,0.5918355511319972,,,1.0,-0.009829151586528972,1.2002138672799672,1.0,-0.009829151586528972,1.020977879948358,1.0,-0.011329151586528972,1.0975998198221009
2023-04-02,1,28183.080078125,27795.2734375,-0.013760264653472243,0.65887356,0.5495171125208429,,,1.0,-0.013760264653472243,1.1836986068254274,1.0,-0.013760264653472243,1.0069289541149276,1.0,-0.013760264653472243,1.0824965558177453
2023-04-03,1,27795.2734375,28169.7265625,0.013471827353740196,0.5959136,0.512098756912922,,,1.0,0.013471827353740196,1.1996451900954423,1.0,0.013471827353740196,1.020494127142246,1.0,0.013471827353740196,1.0970797625287403
2023-04-04,1,28169.7265625,28175.2265625,0.00019524506167267752,0.55688065,0.4898242779368925,,,1.0,0.00019524506167267752,1.199879414894568,1.0,0.00019524506167267752,1.0206933735810366,0.0,-0.0015,1.0954341428849472
2023-04-05,1,28175.2265625,28038.966796875,-0.0048361550996844915,0.612332,0.5216501754880738,,,1.0,-0.0048361550996844915,1.1940766119432191,1.0,-0.0048361550996844915,1.0157571421171785,1.0,-0.006336155099684491,1.0884933022541383
2023-04-06,1,28038.966796875,27920.513671875,-0.004224589509953081,0.6503641,0.5443211165223379,,,1.0,-0.004224589509953081,1.1890321284143235,1.0,-0.004224589509953081,1.0114659851499304,1.0,-0.004224589509953081,1.0838948648677813
2023-04-07,1,27920.513671875,27952.3671875,0.0011408642405130731,0.74750125,0.6074570204687874,,,1.0,0.0011408642405130731,1.1903886526504526,0.0,-0.0015,1.0099487861722056,1.0,0.0011408642405130731,1.0851314417595848
2023-04-08,1,27952.3671875,28336.02734375,0.013725497868444236,0.720384,0.5888510341369813,,,1.0,0.013725497868444236,1.2067273295650265,1.0,0.012225497868444237,1.0222959129047917,1.0,0.013725497868444236,1.1000254110504377
2023-04-09,1,28336.02734375,29653.6796875,0.046500955400885724,0.5355464,0.4778475104621792,,,1.0,0.046500955400885724,1.2628413032981598,1.0,0.046500955400885724,1.069833649557285,0.0,-0.0015,1.0983753729338621
2023-04-10,1,29653.6796875,30231.58203125,0.019488385584525147,0.52644295,0.4727686037885447,,,1.0,0.019488385584525147,1.2874520415488986,1.0,0.019488385584525147,1.0906829802311573,0.0,0.0,1.0983753729338621
2023-04-11,1,30231.58203125,29892.740234375,-0.011208205925999581,0.51111704,0.4642517425395548,,,1.0,-0.011208205925999581,1.27302201394737,1.0,-0.011208205925999581,1.0784583807887436,0.0,-0.0,1.0983753729338621
2023-04-12,1,29892.740234375,30409.5625,0.01728922345602446,0.51304656,0.4653219971520672,,,1.0,0.01728922345602446,1.2950315760109443,1.0,0.01728922345602446,1.0971040887222225,0.0,0.0,1.0983753729338621
2023-04-13,1,30409.5625,30490.75,0.0026698016454527185,0.51977074,0.4690560493395797,,,1.0,0.0026698016454527185,1.2984890534434916,1.0,0.0026698016454527185,1.100033139023526,0.0,0.0,1.0983753729338621
2023-04-14,1,30490.75,30315.9765625,-0.005732015037347438,0.53548974,0.4778158333210721,,,1.0,-0.005732015037347438,1.2910460946633224,1.0,-0.005732015037347438,1.0937277325290626,0.0,-0.0,1.0983753729338621
2023-04-15,1,30315.9765625,30317.146484375,3.8590934802629207e-05,0.673212,0.5583915912128347,,,1.0,3.8590934802629207e-05,1.2910959173389889,1.0,3.8590934802629207e-05,1.0937699405046806,1.0,-0.0014614090651973708,1.096770197206867
2023-04-16,1,30317.146484375,29449.091796875,-0.028632466711449367,0.612513,0.5217561933475333,,,1.0,-0.028632466711449367,1.254128656464492,1.0,-0.028632466711449367,1.0624526090931963,1.0,-0.028632466711449367,1.0653669610452317
2023-04-17,1,29449.091796875,30394.1875,0.032092524606320394,0.57155144,0.4981338851571333,,,1.0,0.032092524606320394,1.2943768112315703,1.0,0.032092524606320394,1.096549395593569,0.0,-0.0015,1.0637689106036639
2023-04-18,1,30394.1875,28823.68359375,-0.051671192271548594,0.50038815,0.4583094426152516,,,1.0,-0.051671192271548594,1.22749481814659,1.0,-0.051671192271548594,1.0398893809386034,0.0,-0.0,1.0637689106036639
2023-04-19,1,28823.68359375,28249.23046875,-0.019929899769110748,0.6174132,0.5246323629248067,,,1.0,-0.019929899769110748,1.2030309694538255,0.0,-0.0015,1.0383295468671956,1.0,-0.02142989976911075,1.0409724494719312
2023-04-20,1,28249.23046875,27265.89453125,-0.03480929997678306,0.56446034,0.4941090730864806,,,1.0,-0.03480929997678306,1.161154303556747,0.0,-0.0,1.0383295468671956,0.0,-0.0015,1.0394109907977234
2023-04-21,1,27265.89453125,27816.14453125,0.02018088932931761,0.5243364,0.4715956269275375,,,1.0,0.02018088932931761,1.1845874300510866,0.0,0.0,1.0383295468671956,0.0,0.0,1.0394109907977234
2023-04-22,1,27816.14453125,27591.73046875,-0.008067763030490505,0.4457861,0.4281740052764081,,,1.0,-0.008067763030490505,1.1750304593765366,0.0,-0.0,1.0383295468671956,0.0,-0.0,1.0394109907977234
2023-04-23,1,27591.73046875,27514.873046875,-0.002785523798953027,0.52365077,0.4712140232390663,,,1.0,-0.002785523798953027,1.1717573840674484,0.0,-0.0,1.0383295468671956,0.0,-0.0,1.0394109907977234
2023-04-24,1,27514.873046875,28300.05859375,0.028536767934103757,0.5072874,0.4621290297026643,,,1.0,0.028536767934103757,1.2051955526116538,0.0,0.0,1.0383295468671956,0.0,0.0,1.0394109907977234
2023-04-25,1,28300.05859375,28428.46484375,0.004537313927270636,0.36359358,0.3822787613629174,,,1.0,0.004537313927270636,1.2106639031776032,0.0,0.0,1.0383295468671956,0.0,0.0,1.0394109907977234
2023-04-26,1,28428.46484375,29481.013671875,0.03702446945025262,0.4462554,0.4284331005081871,,,1.0,0.03702446945025262,1.255488091875326,0.0,0.0,1.0383295468671956,0.0,0.0,1.0394109907977234
2023-04-27,1,29481.013671875,29336.56640625,-0.004899670928303346,0.5229646,0.4708322043280787,,,1.0,-0.004899670928303346,1.2493366133707333,1.0,-0.006399670928303345,1.0316845794521112,0.0,-0.0,1.0394109907977234
2023-04-28,1,29336.56640625,29245.515625,-0.00310366182562527,0.46818253,0.4405291417885907,,,1.0,-0.00310366182562527,1.2454590950164586,1.0,-0.00310366182562527,1.0284825794067793,0.0,-0.0,1.0394109907977234
2023-04-29,1,29245.515625,29227.103515625,-0.0006295703454536339,0.5910191,0.5092745099741901,,,1.0,-0.0006295703454536339,1.2446749909037607,1.0,-0.0006295703454536339,1.0278350772739693,1.0,-0.002129570345453634,1.037197491974982
2023-04-30,1,29227.103515625,28087.17578125,-0.039002418894010016,0.4156352,0.4114841798542622,,,1.0,-0.039002418894010016,1.196129655521634,1.0,-0.039002418894010016,0.9877470230361728,0.0,-0.0015,1.0356416957370196
2023-05-01,1,28087.17578125,28680.494140625,0.021124172967617483,0.5312085,0.4754252806434813,,,1.0,0.021124172967617483,1.2213969052565699,0.0,-0.0015,0.9862654025016185,0.0,0.0,1.0356416957370196
2023-05-02,1,28680.494140625,29031.3046875,0.012231677221282267,0.43305582,0.4211393128654829,,,1.0,0.012231677221282267,1.2363366379607412,0.0,0.0,0.9862654025016185,0.0,0.0,1.0356416957370196
2023-05-03,1,29031.3046875,28851.48046875,-0.006194148719310788,0.46361557,0.4380106356716163,,,1.0,-0.006194148719310788,1.2286785849580797,1.0,-0.007694148719310788,0.9786769298180602,0.0,-0.0,1.0356416957370196
2023-05-04,1,28851.48046875,29538.859375,0.023824736030254146,0.45608786,0.4338588831001075,,,1.0,0.023824736030254146,1.257951527910732,1.0,0.023824736030254146,1.0019936493298751,0.0,0.0,1.0356416957370196
2023-05-05,1,29538.859375,28901.623046875,-0.021572814306578092,0.44701356,0.4288516520208641,,,1.0,-0.021572814306578092,1.2308139731924377,1.0,-0.021572814306578092,0.9803778263965112,0.0,-0.0,1.0356416957370196
2023-05-06,1,28901.623046875,28450.45703125,-0.015610404124822397,0.40991232,0.4083025829097406,,,1.0,-0.015610404124822397,1.2116004696684255,1.0,-0.015610404124822397,0.9650737323314467,0.0,-0.0,1.0356416957370196
2023-05-07,1,28450.45703125,27695.068359375,-0.02655102064073278,0.44404733,0.4272139270732541,,,1.0,-0.02655102064073278,1.1794312405899376,0.0,-0.0015,0.9636261217329496,0.0,-0.0,1.0356416957370196
2023-05-08,1,27695.068359375,27654.63671875,-0.001459885929882998,0.50787413,0.4624541299120542,,,1.0,-0.001459885929882998,1.177709405516536,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0356416957370196
2023-05-09,1,27654.63671875,27621.0859375,-0.001213206363591568,0.5366063,0.4784399443443765,,,1.0,-0.001213206363591568,1.1762806009713018,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0356416957370196
2023-05-10,1,27621.0859375,26987.662109375,-0.022932618563885843,0.54392976,0.4825403618282901,,,1.0,-0.022932618563885843,1.1493054066251285,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0356416957370196
2023-05-11,1,26987.662109375,26807.76953125,-0.006665734045280924,0.5206999,0.469572601720835,,,1.0,-0.006665734045280924,1.1416444424477619,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0356416957370196
2023-05-12,1,26807.76953125,26788.974609375,-0.0007010998006786728,0.5034449,0.460001068478588,,,1.0,-0.0007010998006786728,1.1408440357567158,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0356416957370196
2023-05-13,1,26788.974609375,26931.384765625,0.005315998776607156,0.59444034,0.5112475975474037,,,1.0,0.005315998776607156,1.146908761255098,0.0,0.0,0.9636261217329496,1.0,0.003815998776607156,1.0395937031809555
2023-05-14,1,26931.384765625,27171.513671875,0.008916322288651912,0.4840403,0.4492768911854293,,,1.0,0.008916322288651912,1.157134969406127,0.0,0.0,0.9636261217329496,0.0,-0.0015,1.0380343126261842
2023-05-15,1,27171.513671875,27035.470703125,-0.005006823336854316,0.39411175,0.3994859028907654,,,1.0,-0.005006823336854316,1.1513413990374142,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0380343126261842
2023-05-16,1,27035.470703125,27401.650390625,0.01354441694472408,0.46420667,0.43833660750665,,,1.0,0.01354441694472408,1.166935646991699,0.0,0.0,0.9636261217329496,0.0,0.0,1.0380343126261842
2023-05-17,1,27401.650390625,26826.75390625,-0.02098035980240409,0.43339565,0.4213272938669106,,,1.0,-0.02098035980240409,1.1424529172515618,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0380343126261842
2023-05-18,1,26826.75390625,26888.841796875,0.0023144019154153206,0.399374,0.4024280365600131,,,1.0,0.0023144019154153206,1.1450970124715207,0.0,0.0,0.9636261217329496,0.0,0.0,1.0380343126261842
2023-05-19,1,26888.841796875,27118.423828125,0.008538189669317742,0.51958007,0.4689500659257841,,,1.0,0.008538189669317742,1.1548740679537717,0.0,0.0,0.9636261217329496,0.0,0.0,1.0380343126261842
2023-05-20,1,27118.423828125,26749.892578125,-0.013589700210297262,0.58212364,0.5041663942757225,,,1.0,-0.013589700210297262,1.1391796755896335,0.0,-0.0,0.9636261217329496,1.0,-0.015089700210297262,1.0223706860406532
2023-05-21,1,26749.892578125,26855.9609375,0.0039651882363722635,0.55052656,0.4862450341352237,,,1.0,0.0039651882363722635,1.143696737438396,0.0,0.0,0.9636261217329496,0.0,-0.0015,1.0208371300115922
2023-05-22,1,26855.9609375,27224.603515625,0.013726657518713159,0.5222386,0.4704283194785262,,,1.0,0.013726657518713159,1.1593958708584824,0.0,0.0,0.9636261217329496,0.0,0.0,1.0208371300115922
2023-05-23,1,27224.603515625,26329.4609375,-0.03287991237820054,0.44441217,0.4274153951641657,,,1.0,-0.03287991237820054,1.121275036213008,0.0,-0.0,0.9636261217329496,0.0,-0.0,1.0208371300115922
2023-05-24,1,26329.4609375,26474.181640625,0.00549653118491622,0.48797283,0.4514478715656975,,,1.0,0.00549653118491622,1.127438159416421,0.0,0.0,0.9636261217329496,0.0,0.0,1.0208371300115922
2023-05-25,1,26474.181640625,26720.181640625,0.009292071926503276,0.48300168,0.448703667615159,,,1.0,0.009292071926503276,1.1379143958864026,0.0,0.0,0.9636261217329496,0.0,0.0,1.0208371300115922
2023-05-26,1,26720.181640625,26871.158203125,0.005650282042636068,0.46741417,0.4401054184867928,,,1.0,0.005650282042636068,1.1443439331635366,0.0,0.0,0.9636261217329496,0.0,0.0,1.0208371300115922
2023-05-27,1,26871.158203125,28075.591796875,0.04482254112924422,0.52691793,0.473033202410504,,,1.0,0.04482254112924422,1.1956363361737603,0.0,0.0,0.9636261217329496,0.0,0.0,1.0208371300115922
2023-05-28,1,28075.591796875,27745.123046875,-0.011770677975051047,0.43173155,0.4204066765652747,,,1.0,-0.011770677975051047,1.181562885885389,1.0,-0.013270677975051047,0.9508381497830843,0.0,-0.0,1.0208371300115922
2023-05-29,1,27745.123046875,27700.529296875,-0.0016072644523745794,0.3993467,0.4024127895304025,,,1.0,-0.0016072644523745794,1.1796638018606604,1.0,-0.0016072644523745794,0.9493099014249764,0.0,-0.0,1.0208371300115922
2023-05-30,1,27700.529296875,27218.412109375,-0.017404620046534203,0.46622875,0.439451709413547,,,1.0,-0.017404620046534203,1.1591322016066257,1.0,-0.017404620046534203,0.9327875232842618,0.0,-0.0,1.0208371300115922
2023-05-31,1,27218.412109375,26824.556640625,-0.014470185371847633,0.42826718,0.4184891357246565,,,1.0,-0.014470185371847633,1.1423593437789,0.0,-0.0015,0.9313883419993355,0.0,-0.0,1.0208371300115922
2023-06-01,1,26824.556640625,27252.32421875,0.01594686480212526,0.4977079,0.4568269923781258,,,1.0,0.01594686480212526,1.1605763937895865,0.0,0.0,0.9313883419993355,0.0,0.0,1.0208371300115922
2023-06-02,1,27252.32421875,27075.123046875,-0.006502240706247053,0.43007898,0.4194921441189303,,,1.0,-0.006502240706247053,1.1530300467191785,0.0,-0.0,0.9313883419993355,0.0,-0.0,1.0208371300115922
2023-06-03,1,27075.123046875,27123.109375,0.0017723401678331197,0.56402934,0.4938649614983535,,,1.0,0.0017723401678331197,1.1550736081856974,0.0,0.0,0.9313883419993355,0.0,0.0,1.0208371300115922
2023-06-04,1,27123.109375,25732.109375,-0.051284680556651696,0.48249778,0.4484255797093996,,,1.0,-0.051284680556651696,1.0958360271704748,0.0,-0.0,0.9313883419993355,0.0,-0.0,1.0208371300115922
